2654
itemid	name	level	unk	price	pricec	sell	unk	unk	durtype	duration	hp	attmin	attmax	att(trans)min	att(trans)max	TransGauge	Crit	evade	spectrans	speed	transbotdef	transbotatt	transspeed	ranged	luck	unk	description
7411706	Crawler	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7411707	Crawler	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7411708	Crawler	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7411709	Crawler	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
9411701	Crawler(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	
9411702	Crawler(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	
9411703	Crawler(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	0	
7411800	Draconla	16777216	1	0	0	16777216	65537	13107200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7411801	Draconla	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7411802	Draconla	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7411803	Draconla	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7411804	Draconla	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7411805	Draconla	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7411806	Draconla	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7411807	Draconla	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7411808	Draconla	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7411809	Draconla	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
9411801	Draconla(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	
9411802	Draconla(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	
9411803	Draconla(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	0	
7411900	Chomp	16777216	1	0	0	16777216	65537	13107200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7411901	Chomp	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7411902	Chomp	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7411903	Chomp	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7411904	Chomp	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7411905	Chomp	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7411906	Chomp	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7411907	Chomp	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7411908	Chomp	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7411909	Chomp	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
9411901	Chomp(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	
9411902	Chomp(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	
9411903	Chomp(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	0	
7412000	Dragoon	16777216	1	0	0	16777216	65537	13107200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7412001	Dragoon	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412002	Dragoon	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412003	Dragoon	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412004	Dragoon	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412005	Dragoon	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412006	Dragoon	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412007	Dragoon	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412008	Dragoon	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412009	Dragoon	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
9412001	Dragoon(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	
9412002	Dragoon(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	
9412003	Dragoon(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	0	
7412100	Jack	16777216	1	0	0	16777216	65537	13107200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7412101	Jack	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412102	Jack	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412103	Jack	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412104	Jack	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412105	Jack	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412106	Jack	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412107	Jack	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412108	Jack	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412109	Jack	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
9412101	Jack	16777216	1	0	0	0	16843009	9830407	0	0	0	0	7208960	0	0	7208960	0	0	0	7208960	0	0	0	0	0	0	
9412102	Jack(Drop)	16777216	1	0	0	0	16843009	6553607	0	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	
9412103	Jack(Drop)	16777216	1	0	0	0	16843009	6553607	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	0	
7412200	Lucius	16777216	1	0	0	16777216	65537	13107200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7412201	Lucius	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412202	Lucius	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412203	Lucius	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412204	Lucius	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412205	Lucius	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412206	Lucius	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412207	Lucius	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412208	Lucius	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412209	Lucius	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
9412201	Lucius(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	
9412202	Lucius(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	
9412203	Lucius(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	0	
7412300	닥터바우트	16777216	1	0	0	16777216	65537	13107200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7412301	닥터바우트	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412302	닥터바우트	16777216	2	38400	273920	16842752	16842753	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7412303	닥터바우트	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7412304	닥터바우트	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412305	닥터바우트	16777216	2	61440	102400	16842752	16842753	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7412306	닥터바우트	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7412307	닥터바우트	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412308	닥터바우트	16777216	2	166400	23040	16842752	16842753	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7412309	닥터바우트	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9412301	닥터바우트(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	
9412302	닥터바우트(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	
9412303	닥터바우트(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	3276800	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412400	Techie	16777216	1	0	0	16777216	65537	13107200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7412401	Techie	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412402	Techie	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412403	Techie	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412404	Techie	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412405	Techie	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412406	Techie	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412407	Techie	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412408	Techie	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412409	Techie	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
9412401	Techie(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	
9412402	Techie(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	
9412403	Techie(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	0	
7412500	Stripes	16777216	1	0	0	16777216	65537	13107200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7412501	Stripes	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412502	Stripes	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412503	Stripes	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412504	Stripes	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412505	Stripes	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412506	Stripes	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412507	Stripes	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412508	Stripes	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412509	Stripes	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
9412501	Stripes(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	
9412502	Stripes(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	
9412503	Stripes(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	0	
7412600	Pamplona	16777216	1	0	0	16777216	65537	13107200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7412601	Pamplona	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412602	Pamplona	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412603	Pamplona	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412604	Pamplona	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412605	Pamplona	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412606	Pamplona	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412607	Pamplona	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412608	Pamplona	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412609	Pamplona	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
9412601	Pamplona(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	
9412602	Pamplona(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	
9412603	Pamplona(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	0	
7412800	Spike	16777216	1	0	0	16777216	65537	13107200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7412801	Spike	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412802	Spike	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412803	Spike	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412804	Spike	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412805	Spike	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412806	Spike	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412807	Spike	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412808	Spike	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412809	Spike	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
9412801	Spike(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	
9412802	Spike(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	
9412803	Spike(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	0	
7413900	진짜모니터	16777216	1	0	0	16777216	65537	13107200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7413901	진짜모니터	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7413902	진짜모니터	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7413903	진짜모니터	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7413904	진짜모니터	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7413905	진짜모니터	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7413906	진짜모니터	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7413907	진짜모니터	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7413908	진짜모니터	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7413909	진짜모니터	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
9413901	진짜모니터(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	
9413902	진짜모니터(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	
9413903	진짜모니터(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	0	
7414100	Goldie	16777216	1	0	0	16777216	65537	13107200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7414101	Goldie	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7414102	Goldie	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7414103	Goldie	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7414104	Goldie	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7414105	Goldie	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7414106	Goldie	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7414107	Goldie	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7414108	Goldie	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7414109	Goldie	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
9414101	Goldie(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	
9414102	Goldie(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	
9414103	Goldie(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	0	
7414600	Clump	16777216	1	0	0	16777216	65537	13107200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7414601	Clump	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7414602	Clump	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7414603	Clump	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7414604	Clump	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7414605	Clump	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7414606	Clump	16777216	2	61440	102400	16842752	16842753	13107230	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7414607	Clump	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7414608	Clump	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7414609	Clump	16777216	2	166400	23040	16842752	16842753	13107565	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
9414601	Clump(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	
9414602	Clump(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	
9414603	Clump(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	0	
7414700	팬더Z	16777216	1	0	0	16777216	65537	13107200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7414701	팬더Z	16777216	2	307200	220160	16842752	16842753	13107207	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7414702	팬더Z	16777216	2	307200	220160	16842752	16842753	13107207	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7414703	팬더Z	16777216	2	307200	220160	16842752	16842753	13107207	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7414704	팬더Z	16777216	2	614400	102400	16842752	16842753	13107230	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7414705	팬더Z	16777216	2	614400	102400	16842752	16842753	13107230	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7414706	팬더Z	16777216	2	614400	102400	16842752	16842753	13107230	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7414707	팬더Z	16777216	2	1664000	23040	16842752	16842753	13107565	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7414708	팬더Z	16777216	2	1664000	23040	16842752	16842753	13107565	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7414709	팬더Z	16777216	2	1664000	23040	16842752	16842753	13107565	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
9414701	팬더Z(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	
9414702	팬더Z(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	
9414703	팬더Z(Drop)	251658240	1	0	0	0	16843009	6553603	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	0	
7414800	Ripper	16777216	1	0	0	16777216	65537	13107200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7414801	Ripper	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7414802	Ripper	16777216	2	38400	273920	16842752	16842753	13107207	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
